"파일","줄","원문","대사"
"src/data/chronicle.js","139","싸우러 온 게 아니라 너를 보러 온 거다.","싸우러 온 게 아니라 너를 보러 온 거다."
"src/data/chronicle.js","140","카이론. 네가 갈 셈이냐.","카이론. 네가 갈 셈이냐."
"src/data/chronicle.js","141","…못 가오. 예순 해를 못 갔는데 오늘이라고 가겠소.","…못 가오. 예순 해를 못 갔는데 오늘이라고 가겠소."
"src/data/chronicle.js","142","남동쪽 끝, 단풍 골 너머에 있는 잿빛 화산이다. 준비가 됐다 싶으면 가고, 아니다 싶으면 가지 마라. 이번에는 아무도 너한테 가라고 떠밀지 않을 거다.","남동쪽 끝, 단풍 골 너머에 있는 잿빛 화산이다. 준비가 됐다 싶으면 가고, 아니다 싶으면 가지 마라. 이번에는 아무도 너한테 가라고 떠밀지 않을 거다."
"src/data/chronicle.js","144","새 퀘스트: 잿마루","새 퀘스트: 잿마루"
"src/data/chronicle.js","151","둥지를 옮긴 날","둥지를 옮긴 날"
"src/data/chronicle.js","154","나","나"
"src/data/chronicle.js","154","(아지트로 가던 북쪽 길이 막혔다. 대신 마을 서쪽에 굴 입구가 하나 뚫려 있다.)","(아지트로 가던 북쪽 길이 막혔다. 대신 마을 서쪽에 굴 입구가 하나 뚫려 있다.)"
"src/data/chronicle.js","155","(엘더가 했던 말이 떠올랐다.) 다 큰 용은 바깥에서 안 잔다.","(엘더가 했던 말이 떠올랐다.) 다 큰 용은 바깥에서 안 잔다."
"src/data/chronicle.js","156","둥지는 마을 안 네 굴로 들여놨다. 알도, 품던 것도 그대로다.","둥지는 마을 안 네 굴로 들여놨다. 알도, 품던 것도 그대로다."
"src/data/chronicle.js","157","입구에서 [E]로 들어가면 된다. 안은 네 것이니 마음대로 꾸며도 좋고.","입구에서 [E]로 들어가면 된다. 안은 네 것이니 마음대로 꾸며도 좋고."
"src/data/chronicle.js","159","둥지는 굴 안에 있습니다. 입구에서 [E].","둥지는 굴 안에 있습니다. 입구에서 [E]."
"src/data/chronicle.js","166","구름 폭포","구름 폭포"
"src/data/chronicle.js","169","나","나"
"src/data/chronicle.js","169","(벼랑 하나를 통째로 덮은 물이 쏟아진다. 길가에는 녹다 만 얼음이 아직 남아 있다.)","(벼랑 하나를 통째로 덮은 물이 쏟아진다. 길가에는 녹다 만 얼음이 아직 남아 있다.)"
"src/data/chronicle.js","170","어? 어어?! 아래에서 왔어? 진짜 아랫마을 용이야? 우와, 날개 진짜 크다!","어? 어어?! 아래에서 왔어? 진짜 아랫마을 용이야? 우와, 날개 진짜 크다!"
"src/data/chronicle.js","171","나 하루! 너 그 길 어떻게 지나왔어? 거기 스무 해나 얼어 있었는데! 나 태어나서 아랫마을 용 처음 봐!","나 하루! 너 그 길 어떻게 지나왔어? 거기 스무 해나 얼어 있었는데! 나 태어나서 아랫마을 용 처음 봐!"
"src/data/chronicle.js","172","하루. 물러서.","하루. 물러서."
"src/data/chronicle.js","173","거기 너. 그 자리에서 한 발도 더 오지 마라. 여기서부터는 구름마루 땅이다. 아랫것들이 밟을 데가 아니야.","거기 너. 그 자리에서 한 발도 더 오지 마라. 여기서부터는 구름마루 땅이다. 아랫것들이 밟을 데가 아니야."
"src/data/chronicle.js","174","유안 아저씨, 얘 그냥 구경 온 건데—","유안 아저씨, 얘 그냥 구경 온 건데—"
"src/data/chronicle.js","175","스무 해 전에도 다들 구경 왔다고 했다.","스무 해 전에도 다들 구경 왔다고 했다."
"src/data/chronicle.js","176","유안, 그만해. 이 아이는 그때 태어나지도 않았어.","유안, 그만해. 이 아이는 그때 태어나지도 않았어."
"src/data/chronicle.js","177","나는 물에 비친 걸 읽는 세이란이야. …너는 물에 두 겹으로 비치는구나. 그런 건 나도 처음 봐.","나는 물에 비친 걸 읽는 세이란이야. …너는 물에 두 겹으로 비치는구나. 그런 건 나도 처음 봐."
"src/data/chronicle.js","178","지금은 못 올려 보내. 하지만 달이 가장 밝은 밤에는 여기 폭포 아래에 두 마을이 다 모여. 그날은 아무도 이빨을 안 드러내기로 돼 있어.","지금은 못 올려 보내. 하지만 달이 가장 밝은 밤에는 여기 폭포 아래에 두 마을이 다 모여. 그날은 아무도 이빨을 안 드러내기로 돼 있어."
"src/data/chronicle.js","179","그날 와. 그때 네가 뭔지 물에 물어봐 줄게.","그날 와. 그때 네가 뭔지 물에 물어봐 줄게."
"src/data/chronicle.js","180","(작게) 꼭 와! 나 물어볼 거 엄청 많아!","(작게) 꼭 와! 나 물어볼 거 엄청 많아!"
"src/data/chronicle.js","182","달 밝은 밤, 구름 폭포에서 모임이 섭니다.","달 밝은 밤, 구름 폭포에서 모임이 섭니다."
"src/data/chronicle.js","185","달이 가장 밝은 밤","달이 가장 밝은 밤"
"src/data/chronicle.js","188","나","나"
"src/data/chronicle.js","188","(폭포 아래에 불이 여럿 피어 있다. 우리 마을 용들과 처음 보는 긴 몸의 용들이 같은 불을 쬔다.)","(폭포 아래에 불이 여럿 피어 있다. 우리 마을 용들과 처음 보는 긴 몸의 용들이 같은 불을 쬔다.)"
"src/data/chronicle.js","189","왔구나. 스무 해 만에 서는 모임인데, 여기서는 아무도 안 싸운다는 규칙 하나만 지키면 된다.","왔구나. 스무 해 만에 서는 모임인데, 여기서는 아무도 안 싸운다는 규칙 하나만 지키면 된다."
"src/data/chronicle.js","190","저 아이인가. 하늘에서 떨어졌다는.","저 아이인가. 하늘에서 떨어졌다는."
"src/data/chronicle.js","191","그렇소. 우리가 거두어 길렀소이다.","그렇소. 우리가 거두어 길렀소이다."
"src/data/chronicle.js","192","스무 해 전 그 일 뒤로, 두 마을에서 새로 난 아이들은 서로를 본 적이 없소.","스무 해 전 그 일 뒤로, 두 마을에서 새로 난 아이들은 서로를 본 적이 없소."
"src/data/chronicle.js","193","이 아이는 어느 쪽에서도 나지 않았소. 그래서 어느 쪽으로도 갈 수 있겠군.","이 아이는 어느 쪽에서도 나지 않았소. 그래서 어느 쪽으로도 갈 수 있겠군."
"src/data/chronicle.js","194","어른, 그건.","어른, 그건."
"src/data/chronicle.js","195","유안. 경계를 도는 건 네 일이다. 누구를 들일지 정하는 건 내 일이고.","유안. 경계를 도는 건 네 일이다. 누구를 들일지 정하는 건 내 일이고."
"src/data/chronicle.js","196","올라오너라, 떨어진 아이야. 다른 이는 아직 안 되지만 그대만은 구름마루가 들이겠소.","올라오너라, 떨어진 아이야. 다른 이는 아직 안 되지만 그대만은 구름마루가 들이겠소."
"src/data/chronicle.js","197","우와, 진짜? 야, 너 이름이 뭐야? 나 하루야!","우와, 진짜? 야, 너 이름이 뭐야? 나 하루야!"
"src/data/chronicle.js","199","구름마루 마을에 올라갈 수 있게 되었습니다.","구름마루 마을에 올라갈 수 있게 되었습니다."
"src/data/chronicle.js","202","구름마루 마을","구름마루 마을"
"src/data/chronicle.js","205","나","나"
"src/data/chronicle.js","205","(폭포 위에 물이 고여 있고, 집들이 물가를 따라 둥글게 앉아 있다.)","(폭포 위에 물이 고여 있고, 집들이 물가를 따라 둥글게 앉아 있다.)"
"src/data/chronicle.js","206","나","나"
"src/data/chronicle.js","206","(여기 용들은 몸이 길고 날개가 작다. 걷는 대신 흐르듯 움직인다.)","(여기 용들은 몸이 길고 날개가 작다. 걷는 대신 흐르듯 움직인다.)"
"src/data/chronicle.js","207","왔다! 여기야 여기! 구경시켜 줄게. 유안한테 걸리기 전에 빨리!","왔다! 여기야 여기! 구경시켜 줄게. 유안한테 걸리기 전에 빨리!"
"src/data/chronicle.js","209","구름마루의 용들과 이야기할 수 있습니다.","구름마루의 용들과 이야기할 수 있습니다."
"src/data/chronicle.js","214","밤손님","밤손님"
"src/data/chronicle.js","217","나","나"
"src/data/chronicle.js","217","(잠이 안 와서 나왔는데, 굴 앞 어둠 속에 누가 서 있다. 마을 용이 아니다. 비늘이 잿빛이다.)","(잠이 안 와서 나왔는데, 굴 앞 어둠 속에 누가 서 있다. 마을 용이 아니다. 비늘이 잿빛이다.)"
"src/data/chronicle.js","218","소리 지르지 마라. 해치러 온 게 아니라 말 한마디 전하러 온 거니까.","소리 지르지 마라. 해치러 온 게 아니라 말 한마디 전하러 온 거니까."
"src/data/chronicle.js","219","네가 무엇인지 알고 싶거든 화산으로 오라고 그분이 전하라셨다. 이 마을 늙은이들은 다 알면서도 너한테 말을 안 해 주고 있다더구나.","네가 무엇인지 알고 싶거든 화산으로 오라고 그분이 전하라셨다. 이 마을 늙은이들은 다 알면서도 너한테 말을 안 해 주고 있다더구나."
"src/data/chronicle.js","220","저들은 네가 쓸모 있을 때만 너를 제 식구라고 부를 거라는 말씀도 하셨다. 대장장이가 죽던 밤에 몇이나 네 쪽을 흘끔거렸는지는 너도 봤을 테지.","저들은 네가 쓸모 있을 때만 너를 제 식구라고 부를 거라는 말씀도 하셨다. 대장장이가 죽던 밤에 몇이나 네 쪽을 흘끔거렸는지는 너도 봤을 테지."
"src/data/chronicle.js","221","나","나"
"src/data/chronicle.js","221","(돌아보니 아무도 없다. 재 냄새만 남았다.)","(돌아보니 아무도 없다. 재 냄새만 남았다.)"
"src/data/chronicle.js","227","삼백 년을 기다린 용","삼백 년을 기다린 용"
"src/data/chronicle.js","230","왔구나. 생각보다 작아서 놀랐다만, 나도 그 나이 때는 그만했겠지.","왔구나. 생각보다 작아서 놀랐다만, 나도 그 나이 때는 그만했겠지."
"src/data/chronicle.js","231","겁낼 것 없다. 해칠 생각이었으면 네가 광장에 떨어지던 밤에 벌써 했을 거다. 그날 밤 나는 네 위를 두 번이나 돌면서 내려다보기만 했으니까.","겁낼 것 없다. 해칠 생각이었으면 네가 광장에 떨어지던 밤에 벌써 했을 거다. 그날 밤 나는 네 위를 두 번이나 돌면서 내려다보기만 했으니까."
"src/data/chronicle.js","232","너와 나는 구름 위에 있는 그 빈 둥지에서 같이 온 것들이다. 우리 같은 것들은 제 숨결 없이 태어나서, 땅의 용들이 맡기는 숨결을 품으라고 땅으로 보내진다더구나.","너와 나는 구름 위에 있는 그 빈 둥지에서 같이 온 것들이다. 우리 같은 것들은 제 숨결 없이 태어나서, 땅의 용들이 맡기는 숨결을 품으라고 땅으로 보내진다더구나."
"src/data/chronicle.js","233","나는 누가 맡겨 주기를 기다리고 있을 수가 없었다. 마을이 나한테 이기고 오라고 했으니, 달라고 해서 안 주면 빼앗아서라도 세져야 했지. 그렇게 이기고 돌아갔더니 그 마을이 나를 뭐라고 불렀는지 아느냐. 괴물이라고 하더구나.","나는 누가 맡겨 주기를 기다리고 있을 수가 없었다. 마을이 나한테 이기고 오라고 했으니, 달라고 해서 안 주면 빼앗아서라도 세져야 했지. 그렇게 이기고 돌아갔더니 그 마을이 나를 뭐라고 불렀는지 아느냐. 괴물이라고 하더구나."
"src/data/chronicle.js","234","너한테도 머지않아 그럴 거다. 벌써 뒤에서 수군대기 시작하지 않았느냐. 저들은 네가 쓸모 있는 동안에만 너를 제 식구라고 부른다.","너한테도 머지않아 그럴 거다. 벌써 뒤에서 수군대기 시작하지 않았느냐. 저들은 네가 쓸모 있는 동안에만 너를 제 식구라고 부른다."
"src/data/chronicle.js","238","이그나르는 공격하지 않고 기다린다.","이그나르는 공격하지 않고 기다린다."
"src/data/chronicle.js","241","""그래도 나는 그 마을 용이다""","""그래도 나는 그 마을 용이다"""
"src/data/chronicle.js","243","그 고집은 카이론한테 배웠구나. 좋다, 그렇다면 네가 받았다는 그 숨결이 얼마나 진짜인지 어디 한번 보자.","그 고집은 카이론한테 배웠구나. 좋다, 그렇다면 네가 받았다는 그 숨결이 얼마나 진짜인지 어디 한번 보자."
"src/data/chronicle.js","248","…계속 말해 보라고 한다","…계속 말해 보라고 한다"
"src/data/chronicle.js","251","용들이 이렇게 흩어져 사니까 번번이 당하는 거다. 웨스턴과 구름마루와 잿마루가 진작 하나였다면 그 대장장이는 죽지 않았을 거다.","용들이 이렇게 흩어져 사니까 번번이 당하는 거다. 웨스턴과 구름마루와 잿마루가 진작 하나였다면 그 대장장이는 죽지 않았을 거다."
"src/data/chronicle.js","252","저들이 제 발로 찾아오기를 예순 해나 기다렸는데 끝내 오지 않더구나. 그래서 이제는 내가 데리러 갈 생각이다. 너도 같이 가자. 네가 자란 마을이니 문은 네 손으로 여는 게 맞겠지.","저들이 제 발로 찾아오기를 예순 해나 기다렸는데 끝내 오지 않더구나. 그래서 이제는 내가 데리러 갈 생각이다. 너도 같이 가자. 네가 자란 마을이니 문은 네 손으로 여는 게 맞겠지."
"src/data/chronicle.js","253","나","나"
"src/data/chronicle.js","253","(나도 모르게 고개를 끄덕이고 있었다.)","(나도 모르게 고개를 끄덕이고 있었다.)"
"src/data/chronicle.js","260","무릎을 접은 용","무릎을 접은 용"
"src/data/chronicle.js","263","「허, 내가 졌구나. 누구한테 져 보는 게 예순 해 만이다.」","「허, 내가 졌구나. 누구한테 져 보는 게 예순 해 만이다.」"
"src/data/chronicle.js","264","「어서 끝내라. 네 스승은 끝내 못 한 일이지만 너는 해야 하지 않겠느냐. 그 마을이 너한테 바라는 게 바로 그거니까.」","「어서 끝내라. 네 스승은 끝내 못 한 일이지만 너는 해야 하지 않겠느냐. 그 마을이 너한테 바라는 게 바로 그거니까.」"
"src/data/chronicle.js","267","이그나르는 눈을 감고 기다린다.","이그나르는 눈을 감고 기다린다."
"src/data/chronicle.js","270","끝낸다","끝낸다"
"src/data/chronicle.js","272","「카이론한테 전해 다오. 뒤에서 올려다보는 하늘도 생각보다 넓더라고.」","「카이론한테 전해 다오. 뒤에서 올려다보는 하늘도 생각보다 넓더라고.」"
"src/data/chronicle.js","273","나","나"
"src/data/chronicle.js","273","(마지막까지 그 얼굴에는 화난 기색이 없어서, 오히려 그게 제일 견디기 힘들었다.)","(마지막까지 그 얼굴에는 화난 기색이 없어서, 오히려 그게 제일 견디기 힘들었다.)"
